date,user,movie,list_user,Metric,metric_order,Score
20/01/2026,ZA,Bugonia,Zelie,acting,3,0.8
20/01/2026,ZA,Bugonia,Zelie,camera,4,0.5
20/01/2026,ZA,Bugonia,Zelie,themes,5,0.2
20/01/2026,ZA,Bugonia,Zelie,music,6,0.35
20/01/2026,ZA,Bugonia,Zelie,casting,7,0.25
20/01/2026,ZA,Bugonia,Zelie,wildcard,8,0
20/01/2026,KS,Bugonia,Zelie,enjoyable,1,5
20/01/2026,KS,Bugonia,Zelie,plot,2,1.1
20/01/2026,KS,Bugonia,Zelie,acting,3,1.2
20/01/2026,KS,Bugonia,Zelie,camera,4,0.9
20/01/2026,KS,Bugonia,Zelie,themes,5,0.1
20/01/2026,KS,Bugonia,Zelie,music,6,0.2
20/01/2026,KS,Bugonia,Zelie,casting,7,0.35
20/01/2026,KS,Bugonia,Zelie,wildcard,8,-0.2
20/01/2026,SE,Bugonia,Zelie,enjoyable,1,0
20/01/2026,SE,Bugonia,Zelie,plot,2,1
20/01/2026,SE,Bugonia,Zelie,acting,3,1.2
20/01/2026,SE,Bugonia,Zelie,camera,4,0.5
20/01/2026,SE,Bugonia,Zelie,themes,5,0.5
20/01/2026,SE,Bugonia,Zelie,music,6,0.3
20/01/2026,SE,Bugonia,Zelie,casting,7,0.5
20/01/2026,SE,Bugonia,Zelie,wildcard,8,0
20/01/2026,YA,Bugonia,Zelie,enjoyable,1,0
20/01/2026,YA,Bugonia,Zelie,plot,2,0.5
20/01/2026,YA,Bugonia,Zelie,acting,3,1.2
20/01/2026,YA,Bugonia,Zelie,camera,4,0.5
20/01/2026,YA,Bugonia,Zelie,themes,5,0.4
20/01/2026,YA,Bugonia,Zelie,music,6,0.3
20/01/2026,YA,Bugonia,Zelie,casting,7,0.25
20/01/2026,YA,Bugonia,Zelie,wildcard,8,-0.25
20/01/2026,RB,Bugonia,Zelie,enjoyable,1,0
20/01/2026,RB,Bugonia,Zelie,plot,2,1
20/01/2026,RB,Bugonia,Zelie,acting,3,1.2
20/01/2026,RB,Bugonia,Zelie,camera,4,0.5
20/01/2026,RB,Bugonia,Zelie,themes,5,0.3
20/01/2026,RB,Bugonia,Zelie,music,6,0.4
20/01/2026,RB,Bugonia,Zelie,casting,7,0.3
20/01/2026,RB,Bugonia,Zelie,wildcard,8,-0.25
20/01/2026,MA,Bugonia,Zelie,enjoyable,1,0
20/01/2026,MA,Bugonia,Zelie,plot,2,1.3
20/01/2026,MA,Bugonia,Zelie,acting,3,1.5
20/01/2026,MA,Bugonia,Zelie,camera,4,0.8
20/01/2026,MA,Bugonia,Zelie,themes,5,0.2
20/01/2026,MA,Bugonia,Zelie,music,6,0.4
20/01/2026,MA,Bugonia,Zelie,casting,7,0.5
20/01/2026,MA,Bugonia,Zelie,wildcard,8,0.2
03/02/2026,KS,Frankenstein,Sara,enjoyable,1,0
03/02/2026,KS,Frankenstein,Sara,plot,2,1.2
03/02/2026,KS,Frankenstein,Sara,acting,3,0.2
03/02/2026,KS,Frankenstein,Sara,camera,4,0.4
03/02/2026,KS,Frankenstein,Sara,themes,5,0.2
03/02/2026,KS,Frankenstein,Sara,music,6,0.1
03/02/2026,KS,Frankenstein,Sara,casting,7,0.35
03/02/2026,KS,Frankenstein,Sara,wildcard,8,0
03/02/2026,ZA,Frankenstein,Sara,enjoyable,1,5
03/02/2026,ZA,Frankenstein,Sara,plot,2,0.9
03/02/2026,ZA,Frankenstein,Sara,acting,3,0.8
03/02/2026,ZA,Frankenstein,Sara,camera,4,0.4
03/02/2026,ZA,Frankenstein,Sara,themes,5,0.1
03/02/2026,ZA,Frankenstein,Sara,music,6,0.2
03/02/2026,ZA,Frankenstein,Sara,casting,7,0.25
03/02/2026,ZA,Frankenstein,Sara,wildcard,8,-0.1
03/02/2026,MA,Frankenstein,Sara,enjoyable,1,5
03/02/2026,MA,Frankenstein,Sara,plot,2,0.5
03/02/2026,MA,Frankenstein,Sara,acting,3,0.5
03/02/2026,MA,Frankenstein,Sara,camera,4,0.2
03/02/2026,MA,Frankenstein,Sara,themes,5,0.2
03/02/2026,MA,Frankenstein,Sara,music,6,0.3
03/02/2026,MA,Frankenstein,Sara,casting,7,0.1
03/02/2026,MA,Frankenstein,Sara,wildcard,8,-0.1
03/02/2026,SE,Frankenstein,Sara,enjoyable,1,5
03/02/2026,SE,Frankenstein,Sara,plot,2,0.2
03/02/2026,SE,Frankenstein,Sara,acting,3,0.5
03/02/2026,SE,Frankenstein,Sara,camera,4,0.3
03/02/2026,SE,Frankenstein,Sara,themes,5,0.3
03/02/2026,SE,Frankenstein,Sara,music,6,0.2
03/02/2026,SE,Frankenstein,Sara,casting,7,0.3
03/02/2026,SE,Frankenstein,Sara,wildcard,8,-0.5
03/02/2026,YA,Frankenstein,Sara,enjoyable,1,5
03/02/2026,YA,Frankenstein,Sara,plot,2,0.5
03/02/2026,YA,Frankenstein,Sara,acting,3,1
03/02/2026,YA,Frankenstein,Sara,camera,4,0.5
03/02/2026,YA,Frankenstein,Sara,themes,5,0.4
03/02/2026,YA,Frankenstein,Sara,music,6,0.3
03/02/2026,YA,Frankenstein,Sara,casting,7,0.4
03/02/2026,YA,Frankenstein,Sara,wildcard,8,0.1
03/02/2026,RB,Frankenstein,Sara,enjoyable,1,5
03/02/2026,RB,Frankenstein,Sara,plot,2,1.3
03/02/2026,RB,Frankenstein,Sara,acting,3,1.2
03/02/2026,RB,Frankenstein,Sara,camera,4,0.6
03/02/2026,RB,Frankenstein,Sara,themes,5,0.4
03/02/2026,RB,Frankenstein,Sara,music,6,0.25
03/02/2026,RB,Frankenstein,Sara,casting,7,0.35
03/02/2026,RB,Frankenstein,Sara,wildcard,8,0
21/04/2026,KS,Bab'Aziz,Reem,enjoyable,1,0
21/04/2026,KS,Bab'Aziz,Reem,plot,2,0.5
21/04/2026,KS,Bab'Aziz,Reem,acting,3,1
21/04/2026,KS,Bab'Aziz,Reem,camera,4,0.35
21/04/2026,KS,Bab'Aziz,Reem,themes,5,0.1
21/04/2026,KS,Bab'Aziz,Reem,music,6,0.3
21/04/2026,KS,Bab'Aziz,Reem,casting,7,0.4
21/04/2026,KS,Bab'Aziz,Reem,wildcard,8,0
21/04/2026,ZA,Bab'Aziz,Reem,enjoyable,1,5
21/04/2026,ZA,Bab'Aziz,Reem,plot,2,0.5
21/04/2026,ZA,Bab'Aziz,Reem,acting,3,1
21/04/2026,ZA,Bab'Aziz,Reem,camera,4,0.7
21/04/2026,ZA,Bab'Aziz,Reem,themes,5,0.25
21/04/2026,ZA,Bab'Aziz,Reem,music,6,0.3
21/04/2026,ZA,Bab'Aziz,Reem,casting,7,0.4
21/04/2026,ZA,Bab'Aziz,Reem,wildcard,8,0
21/04/2026,MA,Bab'Aziz,Reem,enjoyable,1,5
21/04/2026,MA,Bab'Aziz,Reem,plot,2,0.2
21/04/2026,MA,Bab'Aziz,Reem,acting,3,1
21/04/2026,MA,Bab'Aziz,Reem,camera,4,0.8
21/04/2026,MA,Bab'Aziz,Reem,themes,5,0.2
21/04/2026,MA,Bab'Aziz,Reem,music,6,0.5
21/04/2026,MA,Bab'Aziz,Reem,casting,7,0.3
21/04/2026,MA,Bab'Aziz,Reem,wildcard,8,-0.3
21/04/2026,SE,Bab'Aziz,Reem,enjoyable,1,0
21/04/2026,SE,Bab'Aziz,Reem,plot,2,1
21/04/2026,SE,Bab'Aziz,Reem,acting,3,1
21/04/2026,SE,Bab'Aziz,Reem,camera,4,0.5
21/04/2026,SE,Bab'Aziz,Reem,themes,5,0.5
21/04/2026,SE,Bab'Aziz,Reem,music,6,0.5
21/04/2026,SE,Bab'Aziz,Reem,casting,7,0.4
21/04/2026,SE,Bab'Aziz,Reem,wildcard,8,0.4
21/04/2026,RB,Bab'Aziz,Reem,enjoyable,1,0
21/04/2026,RB,Bab'Aziz,Reem,plot,2,1
21/04/2026,RB,Bab'Aziz,Reem,acting,3,1
21/04/2026,RB,Bab'Aziz,Reem,camera,4,0.35
21/04/2026,RB,Bab'Aziz,Reem,themes,5,0.25
21/04/2026,RB,Bab'Aziz,Reem,music,6,0.4
21/04/2026,RB,Bab'Aziz,Reem,casting,7,0.3
21/04/2026,RB,Bab'Aziz,Reem,wildcard,8,0
22/06/2026,YA,No Country For Old Men,Muhammad,enjoyable,1,0
22/06/2026,YA,No Country For Old Men,Muhammad,plot,2,2
22/06/2026,YA,No Country For Old Men,Muhammad,acting,3,1
22/06/2026,YA,No Country For Old Men,Muhammad,camera,4,0.5
22/06/2026,YA,No Country For Old Men,Muhammad,themes,5,0.2
22/06/2026,YA,No Country For Old Men,Muhammad,music,6,0.2
22/06/2026,YA,No Country For Old Men,Muhammad,casting,7,0.4
22/06/2026,YA,No Country For Old Men,Muhammad,wildcard,8,0.5
22/06/2026,RB,No Country For Old Men,Muhammad,enjoyable,1,0
22/06/2026,RB,No Country For Old Men,Muhammad,plot,2,0.7
22/06/2026,RB,No Country For Old Men,Muhammad,acting,3,1.3
22/06/2026,RB,No Country For Old Men,Muhammad,camera,4,0.6
22/06/2026,RB,No Country For Old Men,Muhammad,themes,5,0.2
22/06/2026,RB,No Country For Old Men,Muhammad,music,6,0.2
22/06/2026,RB,No Country For Old Men,Muhammad,casting,7,0.5
22/06/2026,RB,No Country For Old Men,Muhammad,wildcard,8,-0.5
22/06/2026,MA,No Country For Old Men,Muhammad,enjoyable,1,5
22/06/2026,MA,No Country For Old Men,Muhammad,plot,2,1.2
22/06/2026,MA,No Country For Old Men,Muhammad,acting,3,1.5
22/06/2026,MA,No Country For Old Men,Muhammad,camera,4,0.8
22/06/2026,MA,No Country For Old Men,Muhammad,themes,5,0.25
22/06/2026,MA,No Country For Old Men,Muhammad,music,6,0.4
22/06/2026,MA,No Country For Old Men,Muhammad,casting,7,0.5
22/06/2026,MA,No Country For Old Men,Muhammad,wildcard,8,0.3
22/06/2026,SE,No Country For Old Men,Muhammad,enjoyable,1,5
22/06/2026,SE,No Country For Old Men,Muhammad,plot,2,1
22/06/2026,SE,No Country For Old Men,Muhammad,acting,3,1.5
22/06/2026,SE,No Country For Old Men,Muhammad,camera,4,0.5
22/06/2026,SE,No Country For Old Men,Muhammad,themes,5,0.3
22/06/2026,SE,No Country For Old Men,Muhammad,music,6,0.3
22/06/2026,SE,No Country For Old Men,Muhammad,casting,7,0.5
22/06/2026,SE,No Country For Old Men,Muhammad,wildcard,8,0
22/06/2026,ZA,No Country For Old Men,Muhammad,enjoyable,1,5
22/06/2026,ZA,No Country For Old Men,Muhammad,plot,2,1.4
22/06/2026,ZA,No Country For Old Men,Muhammad,acting,3,1.3
22/06/2026,ZA,No Country For Old Men,Muhammad,camera,4,0.75
22/06/2026,ZA,No Country For Old Men,Muhammad,themes,5,0.3
22/06/2026,ZA,No Country For Old Men,Muhammad,music,6,0.25
22/06/2026,ZA,No Country For Old Men,Muhammad,casting,7,0.4
22/06/2026,ZA,No Country For Old Men,Muhammad,wildcard,8,0
22/06/2026,KS,No Country For Old Men,Muhammad,enjoyable,1,5
22/06/2026,KS,No Country For Old Men,Muhammad,plot,2,1.4
22/06/2026,KS,No Country For Old Men,Muhammad,acting,3,1.3
22/06/2026,KS,No Country For Old Men,Muhammad,camera,4,0.5
22/06/2026,KS,No Country For Old Men,Muhammad,themes,5,0.1
22/06/2026,KS,No Country For Old Men,Muhammad,music,6,0.2
22/06/2026,KS,No Country For Old Men,Muhammad,casting,7,0.5
22/06/2026,KS,No Country For Old Men,Muhammad,wildcard,8,0.1
11/08/2026,YA,Eternal Sunshine of the Spotless Mind,Yasin,enjoyable,1,
11/08/2026,YA,Eternal Sunshine of the Spotless Mind,Yasin,plot,2,
11/08/2026,YA,Eternal Sunshine of the Spotless Mind,Yasin,acting,3,
11/08/2026,YA,Eternal Sunshine of the Spotless Mind,Yasin,camera,4,
11/08/2026,YA,Eternal Sunshine of the Spotless Mind,Yasin,themes,5,
11/08/2026,YA,Eternal Sunshine of the Spotless Mind,Yasin,music,6,
11/08/2026,YA,Eternal Sunshine of the Spotless Mind,Yasin,casting,7,
11/08/2026,YA,Eternal Sunshine of the Spotless Mind,Yasin,wildcard,8,
11/08/2026,RB,Eternal Sunshine of the Spotless Mind,Yasin,enjoyable,1,5
11/08/2026,RB,Eternal Sunshine of the Spotless Mind,Yasin,plot,2,1.2
11/08/2026,RB,Eternal Sunshine of the Spotless Mind,Yasin,acting,3,1.2
11/08/2026,RB,Eternal Sunshine of the Spotless Mind,Yasin,camera,4,0.5
11/08/2026,RB,Eternal Sunshine of the Spotless Mind,Yasin,themes,5,0.3
11/08/2026,RB,Eternal Sunshine of the Spotless Mind,Yasin,music,6,0.3
11/08/2026,RB,Eternal Sunshine of the Spotless Mind,Yasin,casting,7,0.4
11/08/2026,RB,Eternal Sunshine of the Spotless Mind,Yasin,wildcard,8,0.1
11/08/2026,MA,Eternal Sunshine of the Spotless Mind,Yasin,enjoyable,1,5
11/08/2026,MA,Eternal Sunshine of the Spotless Mind,Yasin,plot,2,1.8
11/08/2026,MA,Eternal Sunshine of the Spotless Mind,Yasin,acting,3,1.2
11/08/2026,MA,Eternal Sunshine of the Spotless Mind,Yasin,camera,4,0.9
11/08/2026,MA,Eternal Sunshine of the Spotless Mind,Yasin,themes,5,0.5
11/08/2026,MA,Eternal Sunshine of the Spotless Mind,Yasin,music,6,0.3
11/08/2026,MA,Eternal Sunshine of the Spotless Mind,Yasin,casting,7,0.3
11/08/2026,MA,Eternal Sunshine of the Spotless Mind,Yasin,wildcard,8,0.2
11/08/2026,SE,Eternal Sunshine of the Spotless Mind,Yasin,enjoyable,1,5
11/08/2026,SE,Eternal Sunshine of the Spotless Mind,Yasin,plot,2,1.2
11/08/2026,SE,Eternal Sunshine of the Spotless Mind,Yasin,acting,3,1.5
11/08/2026,SE,Eternal Sunshine of the Spotless Mind,Yasin,camera,4,0.7
11/08/2026,SE,Eternal Sunshine of the Spotless Mind,Yasin,themes,5,0.4
11/08/2026,SE,Eternal Sunshine of the Spotless Mind,Yasin,music,6,0.4
11/08/2026,SE,Eternal Sunshine of the Spotless Mind,Yasin,casting,7,0.5
11/08/2026,SE,Eternal Sunshine of the Spotless Mind,Yasin,wildcard,8,-0.5
11/08/2026,ZA,Eternal Sunshine of the Spotless Mind,Yasin,enjoyable,1,5
11/08/2026,ZA,Eternal Sunshine of the Spotless Mind,Yasin,plot,2,1.25
11/08/2026,ZA,Eternal Sunshine of the Spotless Mind,Yasin,acting,3,1.25
11/08/2026,ZA,Eternal Sunshine of the Spotless Mind,Yasin,camera,4,0.75
11/08/2026,ZA,Eternal Sunshine of the Spotless Mind,Yasin,themes,5,0.4
11/08/2026,ZA,Eternal Sunshine of the Spotless Mind,Yasin,music,6,0.3
11/08/2026,ZA,Eternal Sunshine of the Spotless Mind,Yasin,casting,7,0.5
11/08/2026,ZA,Eternal Sunshine of the Spotless Mind,Yasin,wildcard,8,-0.1
11/08/2026,KS,Eternal Sunshine of the Spotless Mind,Yasin,enjoyable,1,5
11/08/2026,KS,Eternal Sunshine of the Spotless Mind,Yasin,plot,2,1.3
11/08/2026,KS,Eternal Sunshine of the Spotless Mind,Yasin,acting,3,1
11/08/2026,KS,Eternal Sunshine of the Spotless Mind,Yasin,camera,4,0.8
11/08/2026,KS,Eternal Sunshine of the Spotless Mind,Yasin,themes,5,0.4
11/08/2026,KS,Eternal Sunshine of the Spotless Mind,Yasin,music,6,0
11/08/2026,KS,Eternal Sunshine of the Spotless Mind,Yasin,casting,7,0.3
11/08/2026,KS,Eternal Sunshine of the Spotless Mind,Yasin,wildcard,8,0
